,wine_id,seo_cleaned,alcohol
998,1291873,quinta-do-crasto-reserva-vinhas-velhas,14.5
999,14848,quinta-do-zambujeiro-terra-do-zambujeiro,15.5
1000,1486832,quinta-do-passadouro-douro-touriga-nacional,14.5
1001,1198913,pt-wine-and-soul-douro-pintas-character-tinto,14.5
1002,75978,casa-ferreirinha-douro-quinta-da-leda-douro,14.0
1003,6424614,ferreira-dona-antonia-10-anos-old-tawny-por,
1004,1176611,cortes-de-cima-tinto,14.0
1005,1441929,cortes-de-cima-petit-verdot,14.0
1006,1723060,cortes-de-cima-syrah,14.0
1007,1213336,sandeman-ten-years-old-tawny-por,
1008,5175720,quinta-da-corte-porto-ten-years-old-tawny-por,
1009,1151651,carm-grande-reserva-tinto,14.0
1010,2704481,oboe-seventeen-tinto,17.0
1011,1221288,luis-pato-btt,13.0
1012,7190749,cabriz-pedro-ines-branco,13.0
1013,3409256,cabriz-pedro-ines,14.5
1014,76378,burmester-colheita-port,20.0
1015,9392436,cortes-de-cima-lour-inho,0.0
1016,1785564,pt-anselmo-mendes-magma-verdelho,0.0
1017,7092921,herdade-do-rocim-grande-reserva-espumante-rose,0.0
1018,1223416,justino-s-madeira-boal-10-years-old-madei,
1019,1235700,justino-s-madeira-verdelho-10-years-old-madei,
1020,5292669,justino-s-madeira-malvasia-10-years-old-madei,
1021,5074289,justino-s-madeira-sercial-10-years-old-madei,
1022,1435733,herdade-da-calada-block-no-3,14.5
1023,1166848,niepoort-redoma-rose,12.0
1024,1151651,carm-grande-reserva-tinto,14.0
1025,1201881,venancio-da-costa-lima-reserva-moscatel-de-setubal,17.0
1026,2427140,c-silva-dalva-tawny-10-years-old-po,
1027,1973752,varosa-vintage-bruto,13.5
1028,2496960,azores-wine-company-arinto-dos-acores,13.5
1029,1379045,herdade-do-sobroso-reserva-tinto,14.5
1030,5986042,quinta-do-vale-meao-monte-meao-vinha-da-cantina,13.5
1031,1801951,vieira-de-sousa-late-bottled-vintage-port,20.0
1032,7617396,mouchao-ponte-tinto,14.0
1033,1151651,carm-grande-reserva-tinto,14.0
1034,1199051,romaneira-fine-tawny-po,
1035,8971,niepoort-colheita-port,20.0
1036,4020204,avidagos-lenuma,14.5
1037,2073606,rui-reguinga-tributo-almeirim,14.5
1038,1497062,pt-anselmo-mendes-parcela-unica-escolha,13.0
1039,1676703,luis-pato-quinta-do-ribeirinho-primeira-escolha,12.7
1040,1162673,quinta-do-vallado-tinto-roriz,0.0
1041,2441490,quinta-santa-eufemia-colheita-porto,19.0
1042,2441490,quinta-santa-eufemia-colheita-porto,19.0
1043,1939379,poeira-branco,13.5
1044,2441490,quinta-santa-eufemia-colheita-porto,19.0
1045,2441490,quinta-santa-eufemia-colheita-porto,19.0
1046,2441490,quinta-santa-eufemia-colheita-porto,19.0
1047,1147563,taylor-s-porto-taylor-fladgate-ten-year-old-tawny-po,
1048,8971,niepoort-colheita-port,20.0
1049,1497062,pt-anselmo-mendes-parcela-unica-escolha,13.0
1050,8974,niepoort-douro-redoma-tinto,13.5
1051,5238981,butler-nephew-and-co-crusted-port,
1052,1563022,luis-pato-bairrada-vinha-pan,13.0
1053,1302544,quinta-do-noval-touriga-nacional-douro,14.0
1054,1252309,quinta-do-tedo-late-bottled-vintage-porto,19.5
1055,1252309,quinta-do-tedo-late-bottled-vintage-porto,19.5
1056,1262794,viuva-gomes-collares-genuino-branco,0.0
1057,76378,burmester-colheita-port,20.0
1058,1231322,niepoort-douro-omlet-tinto,13.5
1059,1259441,quinta-da-falorca-touriga-nacional,14.0
1060,10758490,churchill-graham-lda-grafite-grande-reserva,14.5
1061,8800147,fitapreta-vinhas-velhas-moreto-chao-dos-eremitas,13.5
1062,7318339,poeira-she-tinto,12.9
1063,7876396,niepoort-conciso-tinto,12.5
1064,10182636,taylor-s-porto-taylor-fladgate-historical-iii-the-mallet-reserve-tawny-por,
1065,76382,burmester-vintage-port,20.0
1066,1728078,dona-berta-vinha-centenaria-reserva-tinto,14.0
1067,1728078,dona-berta-vinha-centenaria-reserva-tinto,14.0
1068,1957597,niepoort-douro-fabelhaft-tinto,13.0
1069,1126470,herdade-dos-grous-alentejano-reserva-tinto,14.0
1070,5940422,cadao-vintage-porto,0.0
1071,76378,burmester-colheita-port,20.0
1072,9181990,vallegre-vista-alegre-colheita-porto,0.0
1073,76378,burmester-colheita-port,20.0
1074,8971,niepoort-colheita-port,20.0
1075,8998,niepoort-douro-reserva-redoma-branco,13.0
1076,7335944,quinta-do-paral-alentejano-vinhas-velhas-tinto,15.5
1077,1187744,ramos-pinto-quinta-de-ervamoira-10-year-old-tawny-po,
1078,1678254,cortes-de-cima-touriga-nacional,13.5
1079,1573255,quinta-do-vale-meao-monte-meao-vinha-dos-novos-douro,14.0
1080,1177331,quinta-do-vallado-reserva-field-blend,14.5
1081,1661025,pt-folly-reserva,14.5
1082,8375150,quinta-do-vale-meao-monte-meao-casa-das-maquinas,14.0
1083,1571950,quinta-dos-cozinheiros-poeirinho,13.5
1084,2156915,arrepiado-velho-arrepiado-tradicao-tinto,15.0
1085,1524282,quinta-da-falorca-reserva-lagar,14.0
1086,1573255,quinta-do-vale-meao-monte-meao-vinha-dos-novos-douro,14.0
1087,1755237,d-oliveiras-ten-years-medium-sweet-madei,
1088,5568653,rola-douro-vinha-das-marias-tinto,0.0
1089,1105367,esporao-esporao-private-selection-branco,14.0
1090,8974,niepoort-douro-redoma-tinto,13.5
1091,1987076,arrepiado-velho-arrepiado-collection-tinto,14.5
1092,2243228,conceito-tinto,14.0
1093,2243228,conceito-tinto,14.0
1094,83908,blandy-sgps-lda-ten-years-old-malmsey-madeira-ri,
1095,1126475,herdade-dos-grous-alentejano-moon-harvested,14.5
1096,1105380,esporao-palmeiras-tinto-alentejo-red-wine,14.0
1097,1189822,barros-porto-colheita-porto,20.0
1098,1179446,pt-wine-and-soul-douro-guru-branco,12.0
1099,1274033,quinta-nova-de-nossa-senhora-do-carmo-douro-tinto-colheita-unoaked,13.8
1100,1188238,quinta-da-plansel-dorina-lindemann-limited-edition-touriga-nacional-touriga-franca,14.5
1101,2045239,ervideira-conde-d-ervideira-private-selection-tinto,13.5
1102,2060983,messias-twenty-anos-por,
1103,1178395,soalheiro-alvarinho-reserva,13.0
1104,1651607,churchill-graham-lda-estates-grande-reserva-douro,0.0
1105,8971,niepoort-colheita-port,20.0
1106,1127986,burmester-late-bottled-vintage-port,20.0
1107,1573255,quinta-do-vale-meao-monte-meao-vinha-dos-novos-douro,14.0
1108,1573255,quinta-do-vale-meao-monte-meao-vinha-dos-novos-douro,14.0
1109,1199441,barao-de-vilar-colheita-port,0.0
1110,8974,niepoort-douro-redoma-tinto,13.5
1111,1142314,quinta-do-vale-meao-meandro-douro-tinto,14.0
1112,6909826,herdade-do-sobroso-grande-reserva-tinto,14.5
1113,1196206,quinta-do-monte-d-oiro-reserva,14.0
1114,1199441,barao-de-vilar-colheita-port,0.0
1115,76378,burmester-colheita-port,20.0
1116,2257700,blandy-sgps-lda-ten-year-old-sercial-madeira-d,
1117,8998,niepoort-douro-reserva-redoma-branco,13.0
1118,1127986,burmester-late-bottled-vintage-port,20.0
1119,5197011,broadbent-madeira-10-years-old-bo,
1120,1599144,broadbent-madeira-10-years-old-malms,
1121,1870043,broadbent-madeira-10-years-old-serci,
1122,2434868,lavradores-de-feitoria-tres-bagos-grande-escolha-tinto,14.5
1123,2328092,broadbent-madeira-10-years-old-verdel,
1124,1172847,pt-vista-alegre-vintage-port,20.0
1125,6314878,azores-wine-company-arinto-dos-acores-sur-lies,13.0
1126,1126470,herdade-dos-grous-alentejano-reserva-tinto,14.0
1127,1218942,quinta-do-passadouro-douro-reserva,14.5
1128,4542302,vieira-de-sousa-grande-reserva-tinto,15.0
1129,1230865,quinta-do-portal-tinta-roriz,14.21
1130,1729561,blandy-sgps-lda-ten-year-old-bual-madeira-medium-ri,
1131,2395325,viuva-gomes-collares-tinto,0.0
1132,1198913,pt-wine-and-soul-douro-pintas-character-tinto,14.5
1133,5988966,herdade-do-rocim-clay-aged-tinto-alentejo,14.0
1134,2258813,c-silva-dalva-colheita-porto,20.0
1135,1504338,quinta-do-ortigao-four-dezasseis,0.0
1136,3907086,cartaxo-desalmado,0.0
1137,2367518,pt-calem-porto-tawny-20-years-o,
1138,1521400,conceito-vintage-porto,19.5
1139,1521400,conceito-vintage-porto,19.5
1140,5940422,cadao-vintage-porto,0.0
1141,1530504,filipa-pato-nossa-calcario,13.0
1142,1206377,fonseca-guimaraens-vintage-port,20.0
1143,7648444,adega-do-vulcao-ameixambar-colheita-selecionada,0.0
1144,1267265,niepoort-doda,13.6
1145,8609536,taboadella-grande-villae-branco,14.0
1146,6904599,oboe-som-de-barrica-branco,0.0
1147,10358653,jose-preto-grande-reserva,14.0
1148,6511272,ferreira-dona-antonia-20-anos-old-tawny-porto-porto-fortified-wi,
1149,7903781,estremoz-primeiro-nome-tinto,13.5
1150,1218942,quinta-do-passadouro-douro-reserva,14.5
1151,1260169,quinta-santa-eufemia-twenty-years-old-tawny-por,
1152,1291873,quinta-do-crasto-reserva-vinhas-velhas,14.5
1153,2396,brutalis-alicante-bouschet-cabernet-sauvignon,14.5
1154,1741832,quinta-do-vallado-porto-20-years-old-taw,
1155,1151651,carm-grande-reserva-tinto,14.0
1156,8436088,monte-da-capela-herdade-da-capela-grande-reserva,14.5
1157,10230332,ermo-castelao,0.0
1158,76382,burmester-vintage-port,20.0
1159,1189822,barros-porto-colheita-porto,20.0
1160,1189822,barros-porto-colheita-porto,20.0
1161,5940422,cadao-vintage-porto,0.0
1162,7122384,quinta-do-popa-vintage-port,20.0
1163,6005645,poeira-fortyfour-barricas-tinto-douro-red-wine-v,13.5
1164,1117311,quinta-do-carmo-reserva-tinto,14.0
1165,1302544,quinta-do-noval-touriga-nacional-douro,14.0
1166,1201768,romaneira-reserva-tinto,14.0
1167,6464018,d-oliveiras-fifteen-years-medium-dry-madei,
1168,1134189,burmester-twenty-year-old-tawny-po,
1169,1153679,w-j-graham-s-twenty-year-old-tawny-po,
1170,1304169,avidagos-grande-reserva,15.5
1171,4925607,quinta-da-boavista-boa-vista-reserva,14.0
1172,1198913,pt-wine-and-soul-douro-pintas-character-tinto,14.5
1173,1136945,quinta-do-vale-meao-vintage-port,19.0
1174,5940422,cadao-vintage-porto,0.0
1175,1488932,quinta-nova-de-nossa-senhora-do-carmo-mirabilis-branco-douro-white-wine,14.0
1176,1286334,pt-folly-casa-manoel-boullosa-quinta-dos-pesos-vinho-generoso,19.5
1177,1136945,quinta-do-vale-meao-vintage-port,19.0
1178,5729352,vieira-de-sousa-twenty-anos-white-po,
1179,76382,burmester-vintage-port,20.0
1180,1816521,casa-santa-eufemia-vintage-port,19.5
1181,1887202,vieira-de-sousa-vintage-port,20.0
1182,1614920,maynards-vintage-port,0.0
1183,1194327,silval-magalhaes-vintage-porto,0.0
1184,1803078,esporao-esporao-private-selection-tinto,14.0
1185,7144487,quinta-do-monte-d-oiro-parcela-24-single-vineyard-limited-edition,14.0
1186,2334566,herdade-dos-grous-alentejano-reserva-branco,13.0
1187,5386972,bulas-twenty-anos-tawny-por,
1188,76439,mouchao-tinto,13.5
1189,1136945,quinta-do-vale-meao-vintage-port,19.0
1190,1803078,esporao-esporao-private-selection-tinto,14.0
1191,7729998,quinta-do-vallado-vintage-porto-vintage-port,20.0
1192,1208062,barao-de-vilar-vintage-port,20.0
1193,7583834,niepoort-bioma-vinha-velha-crusted-port,
1194,1136945,quinta-do-vale-meao-vintage-port,19.0
1195,10233381,quinta-da-pedra-escrita-reserva-tinto,14.0
1196,1155199,c-silva-dalva-vintage-porto,20.0
1197,1179446,pt-wine-and-soul-douro-guru-branco,12.0
1198,16404,quinta-vale-d-maria-tinto-douro,15.0
1199,1194327,silval-magalhaes-vintage-porto,0.0
1200,1194327,silval-magalhaes-vintage-porto,0.0
1201,1194327,silval-magalhaes-vintage-porto,0.0
1202,1194327,silval-magalhaes-vintage-porto,0.0
1203,76382,burmester-vintage-port,20.0
1204,1467162,churchill-graham-lda-quinta-da-gricha-vinhas-velhas,15.0
1205,1201912,romaneira-vintage-port,19.5
1206,1268561,rio-bom-s-leonardo-vintage-port,20.0
1207,1189822,barros-porto-colheita-porto,20.0
1208,1216244,quinta-de-roriz-vintage-port,0.0
1209,1240543,chryseia-chryseia-douro,14.0
1210,1887202,vieira-de-sousa-vintage-port,20.0
1211,1887202,vieira-de-sousa-vintage-port,20.0
1212,1155194,c-silva-dalva-tawny-20-years-old-po,
1213,1496958,pt-quevedo-colheita-port,19.0
1214,1955082,rio-bom-s-leonardo-20-anos-tawny-por,
1215,33324,fonseca-guimaraens-guimaraens-vintage-port,20.5
1216,1190334,kopke-twenty-years-old-tawny-port-por,
1217,7164369,kranemann-twenty-anos-tawny-por,
1218,1390528,niepoort-porto-20-years-old-taw,
1219,5469015,azores-wine-company-terrantez-do-pico,12.5
1220,1222575,quinta-do-vesuvio-douro,14.0
1221,1177420,kopke-quinta-sao-luiz-vintage-port,0.0
1222,1896436,quinta-vale-d-maria-vinha-da-francisca-douro,15.5
1223,4464742,quinta-da-falorca-noblesse-oblige,14.0
1224,1208062,barao-de-vilar-vintage-port,20.0
1225,1155355,taylor-s-porto-taylor-fladgate-twenty-year-old-tawny-po,
1226,1126473,herdade-dos-grous-alentejano-tinto,14.0
1227,4217061,burmester-quinta-do-arnozelo-vintage-port,20.0
1228,76382,burmester-vintage-port,20.0
1229,1605447,quinta-do-tedo-ten-anos-tawny-por,
1230,6377169,quinta-vale-d-maria-vinha-de-martim-branco,0.0
1231,1921832,casa-santa-eufemia-twenty-anos-tawny-po,
1232,1155199,c-silva-dalva-vintage-porto,20.0
1233,2050691,barros-porto-vintage-port,20.0
1234,2373902,dona-berta-rabigato-reserva-branco,13.5
1235,1201912,romaneira-vintage-port,19.5
1236,1136945,quinta-do-vale-meao-vintage-port,19.0
1237,8967,niepoort-douro-batuta-tinto,13.5
1238,1189822,barros-porto-colheita-porto,20.0
1239,8967,niepoort-douro-batuta-tinto,13.5
1240,1591125,fitapreta-preta-cuvee-david-booth-grande-reserva,14.5
1241,7097691,azores-wine-company-vinha-centenaria-branco,13.5
1242,1165304,quinta-do-noval-vintage-port,19.5
1243,1212859,quinta-vale-d-maria-vintage-port,20.0
1244,1189822,barros-porto-colheita-porto,20.0
1245,1212859,quinta-vale-d-maria-vintage-port,20.0
1246,1614920,maynards-vintage-port,0.0
1247,1211753,niepoort-porto-secundum-vintage,20.0
1248,1165304,quinta-do-noval-vintage-port,19.5
1249,4967750,kopke-porto-white-colheita,20.0
1250,1208062,barao-de-vilar-vintage-port,20.0
1251,6003565,barao-de-vilar-forty-years-old-aged-tawny-por,
1252,1896436,quinta-vale-d-maria-vinha-da-francisca-douro,15.5
1253,8967,niepoort-douro-batuta-tinto,13.5
1254,45284,quinta-do-crasto-tinta-roriz,15.0
1255,2071373,niepoort-douro-reserva-fabelhaft,13.72
1256,1212859,quinta-vale-d-maria-vintage-port,20.0
1257,81321,quinta-do-noval-twenty-year-old-tawny-po,
1258,1175612,quinta-do-noval-port-tawny-colheita,21.5
1259,8856919,quinta-do-tedo-colheita-porto,20.0
1260,1613531,quinta-nova-de-nossa-senhora-do-carmo-porto-vintage,20.0
1261,1613531,quinta-nova-de-nossa-senhora-do-carmo-porto-vintage,20.0
1262,1212859,quinta-vale-d-maria-vintage-port,20.0
1263,1165304,quinta-do-noval-vintage-port,19.5
1264,1924936,cockburns-vintage-port,20.0
1265,2065999,sandeman-thirty-years-old-tawny-por,
1266,2050691,barros-porto-vintage-port,20.0
1267,1177420,kopke-quinta-sao-luiz-vintage-port,0.0
1268,1169008,pt-wine-and-soul-pintas-vintage-port,20.0
1269,1591125,fitapreta-preta-cuvee-david-booth-grande-reserva,14.5
1270,76378,burmester-colheita-port,20.0
1271,1851886,quinta-santa-eufemia-thirty-years-old-tawny-por,
1272,1189822,barros-porto-colheita-porto,20.0
1273,1165304,quinta-do-noval-vintage-port,19.5
1274,1162976,niepoort-vintage-port,19.5
1275,1149616,porto-cruz-gran-cruz-30-year-old-tawny-po,
1276,6783203,oboe-som-de-barrica-tinto,14.0
1277,45454,w-j-graham-s-vintage-port,20.0
1278,1194327,silval-magalhaes-vintage-porto,0.0
1279,1216909,niepoort-douro-charme-tinto,13.5
1280,76382,burmester-vintage-port,20.0
1281,5907829,herdade-do-sobroso-arche-alentejo,14.0
1282,1208062,barao-de-vilar-vintage-port,20.0
1283,1211398,niepoort-douro-robustus-tinto,13.5
1284,1312329,broadbent-vintage-porto,20.0
1285,1099392,quinta-do-vesuvio-vintage-port,20.0
1286,5903063,conceito-unico-tinto-douro,14.0
1287,9158592,poeira-vinha-da-torre,13.5
1288,5714340,conceito-unico-branco-douro,13.0
1289,76382,burmester-vintage-port,20.0
1290,1274914,quinta-do-tedo-vintage-porto,19.5
1291,1189822,barros-porto-colheita-porto,20.0
1292,1274914,quinta-do-tedo-vintage-porto,19.5
1293,10223221,quinta-nova-de-nossa-senhora-do-carmo-vinha-centenaria-referencia-p29-p21,14.5
1294,10286719,quinta-nova-de-nossa-senhora-do-carmo-vinha-centenaria-referencia-p28-p21,14.5
1295,1708400,barros-porto-thirty-years-old-tawny-por,
1296,1206377,fonseca-guimaraens-vintage-port,20.0
1297,1206377,fonseca-guimaraens-vintage-port,20.0
1298,1165304,quinta-do-noval-vintage-port,19.5
1299,1165304,quinta-do-noval-vintage-port,19.5
1300,1165304,quinta-do-noval-vintage-port,19.5
1301,1155195,c-silva-dalva-tawny-30-years-old-po,
1302,1165304,quinta-do-noval-vintage-port,19.5
1303,1151653,carm-cm-tinto,14.61
1304,1203903,ramos-pinto-quinta-do-bom-retiro-20-year-old-tawny-por,
1305,1417067,pt-wine-and-soul-douro-quinta-da-manoella-vv-tinto,14.5
1306,2071373,niepoort-douro-reserva-fabelhaft,13.72
1307,2050691,barros-porto-vintage-port,20.0
1308,5552276,quinta-dos-murcas-vv47,13.0
1309,1162976,niepoort-vintage-port,19.5
1310,1189822,barros-porto-colheita-porto,20.0
1311,7102277,quinta-do-noval-reserva,14.0
1312,1162976,niepoort-vintage-port,19.5
1313,45454,w-j-graham-s-vintage-port,20.0
1314,1212857,quinta-do-crasto-vintage-port,20.0
1315,1417067,pt-wine-and-soul-douro-quinta-da-manoella-vv-tinto,14.5
1316,9759636,azores-wine-company-canada-do-monte,12.5
1317,76382,burmester-vintage-port,20.0
1318,80415,dows-port-vintage-port,20.0
1319,1274914,quinta-do-tedo-vintage-porto,19.5
1320,76439,mouchao-tinto,13.5
1321,1253819,pt-wine-and-soul-douro-pintas-tinto,14.5
1322,1177331,quinta-do-vallado-reserva-field-blend,14.5
1323,1924936,cockburns-vintage-port,20.0
1324,1591597,niepoort-porto-bioma-vintage-vinha-velha,21.0
1325,76382,burmester-vintage-port,20.0
1326,2894954,vieira-de-sousa-forty-anos-white-po,
1327,1950164,quinta-vale-d-maria-vinha-do-rio-douro-tinto,14.0
1328,2117087,kopke-thirty-years-old-tawny-port-por,
1329,69744,taylor-s-porto-taylor-fladgate-vintage-port,20.0
1330,76382,burmester-vintage-port,20.0
1331,1892614,barros-porto-forty-years-old-tawny-por,
1332,1206377,fonseca-guimaraens-vintage-port,20.0
1333,2231459,quinta-do-tedo-twenty-anos-tawny-por,
1334,1169008,pt-wine-and-soul-pintas-vintage-port,20.0
1335,1165304,quinta-do-noval-vintage-port,19.5
1336,2899486,niepoort-douro-turris,13.3
1337,1169008,pt-wine-and-soul-pintas-vintage-port,20.0
1338,2310579,quinta-nova-de-nossa-senhora-do-carmo-mirabilis-tinto,14.6
1339,45454,w-j-graham-s-vintage-port,20.0
1340,80415,dows-port-vintage-port,20.0
1341,2258813,c-silva-dalva-colheita-porto,20.0
1342,1099392,quinta-do-vesuvio-vintage-port,20.0
1343,76378,burmester-colheita-port,20.0
1344,2039337,burmester-thirty-year-old-tawny-po,
1345,1488696,w-j-graham-s-thirty-year-old-tawny-po,
1346,5362570,butler-nephew-and-co-forty-years-old-po,
1347,1274914,quinta-do-tedo-vintage-porto,19.5
1348,1216287,niepoort-porto-30-years-old-taw,
1349,76378,burmester-colheita-port,20.0
1350,1417067,pt-wine-and-soul-douro-quinta-da-manoella-vv-tinto,14.5
1351,1162976,niepoort-vintage-port,19.5
1352,1206377,fonseca-guimaraens-vintage-port,20.0
1353,59884,casa-santa-eufemia-forty-anos-tawny-po,
1354,1408699,ramos-pinto-thirty-year-old-tawny-po,
1355,1417067,pt-wine-and-soul-douro-quinta-da-manoella-vv-tinto,14.5
1356,33324,fonseca-guimaraens-guimaraens-vintage-port,20.5
1357,45454,w-j-graham-s-vintage-port,20.0
1358,1189822,barros-porto-colheita-porto,20.0
1359,1950164,quinta-vale-d-maria-vinha-do-rio-douro-tinto,14.0
1360,1238441,taylor-s-porto-taylor-fladgate-thirty-year-old-tawny-po,
1361,1169008,pt-wine-and-soul-pintas-vintage-port,20.0
1362,1169008,pt-wine-and-soul-pintas-vintage-port,20.0
1363,1169008,pt-wine-and-soul-pintas-vintage-port,20.0
1364,1169008,pt-wine-and-soul-pintas-vintage-port,20.0
1365,5790892,kopke-forty-years-old-tawny-po,
1366,1253819,pt-wine-and-soul-douro-pintas-tinto,14.5
1367,1322600,quinta-do-crasto-vinha-da-ponte,14.5
1368,1253819,pt-wine-and-soul-douro-pintas-tinto,14.5
1369,1162976,niepoort-vintage-port,19.5
1370,76378,burmester-colheita-port,20.0
1371,1206377,fonseca-guimaraens-vintage-port,20.0
1372,1264648,taylor-s-porto-taylor-fladgate-forty-year-old-tawny-po,
1373,1165304,quinta-do-noval-vintage-port,19.5
1374,1180132,w-j-graham-s-forty-year-old-tawny-po,
1375,45454,w-j-graham-s-vintage-port,20.0
1376,80415,dows-port-vintage-port,20.0
1377,76442,mouchao-tonel-no-3-4,0.0
1378,1293594,quinta-do-crasto-vinha-maria-teresa,14.5
1379,6543452,cossart-gordon-bual-madeira-bual-madeira,20.0
1380,76388,burmester-tordiz-40-year-old-tawny-po,
1381,10889325,churchill-graham-lda-grafite-branco,12.0
1382,1739894,cockburns-quinta-dos-canais-vintage-port,20.0
1383,6400622,azevedo-reserva-vinho-verde-vinho-verde,12.0
1384,6667009,guarda-rios-gold-edition,13.5
1385,4598280,encosta-do-sobral-reserva-branco,13.0
1386,1245309,antonio-bernardino-colares-chitas-tinto,12.0
1387,5216001,burmester-casa-burmester-touriga-nacional-douro-red-wine-v,0.0
1388,8305354,casal-das-aires-pinot-noir,12.5
1389,1200515,valle-pradinhos-rose,12.18
1390,10369895,roboredo-premium-branco,0.0
1391,1976610,quinta-da-casaboa-touriga-nacional-merlot,14.5
1392,83737,churchill-graham-lda-late-bottled-vintage-port,19.5
1393,1265478,montes-ermos-douro-reserva,14.5
1394,1136061,krohn-colheita-port,20.0
1395,5558926,opta-rose,0.0
1396,2389637,portuga-tinto,13.0
1397,1251203,seara-d-ordens-lbv-porto,0.0
1398,5693443,quinta-do-vallado-vinha-da-coroa,13.5
1399,1377594,casa-de-cello-quinta-da-vegia-reserva,13.0
1400,1509887,terras-de-santo-antonio-touriga-nacional,0.0
1401,2424181,fonte-do-ouro-tinto-reserva,13.0
1402,2817874,vale-dos-ares-alvarinho,13.0
1403,1203325,herdade-paco-do-conde-reserva-tinto,15.0
1404,4598280,encosta-do-sobral-reserva-branco,13.0
1405,7687434,schneider-francelina-tinto,13.0
1406,6800339,quinta-da-extrema-douro-reserva-tinto,14.0
1407,1994156,odisseia-branco,12.5
1408,78241,campolargo-rol-de-coisas-antigas,13.5
1409,1196973,reguengo-de-melgaco-alvarinho,12.5
1410,7187312,argilla-rosa-d-argilla,0.0
1411,9355725,solsticio-respiro-clarete,0.0
1412,2415397,azamor-selected-vines,14.5
1413,1430512,barranco-longo-reserva-syrah,0.0
1414,2706045,barranco-longo-chardonnay,0.0
1415,5267325,quinta-da-lapa-selection-rose,13.5
1416,1648674,quinta-dos-abibes-reserva-tinto,13.5
1417,6470449,carregosa-reserva-douro-branco,0.0
1418,1644809,cabrita-reserva-branco-algarve,0.0
1419,6437535,head-rock-alvarinho-gouveio,0.0
1420,1295490,quinta-de-s-jos-reserva,14.5
1421,6249591,casa-de-cello-quinta-da-vegia-solo-franco,13.5
1422,1440859,quinta-vale-do-brago-tinto,14.0
1423,1957756,quinta-de-cottas-grande-reserva-branco,13.5
1424,4849111,herdade-de-sao-miguel-trincadeira,13.7
1425,3847095,viuva-quintas-bucelas-arinto,0.0
1426,5276779,romana-vini-villa-nogueira-branco,12.5
1427,5758449,macanita-as-olgas-branco,13.5
1428,5167216,adega-cooperativa-de-vidigueira-ato-iv-a-inspiracao-syrah,0.0
1429,1738280,quinta-do-gago-casal-faria-reserva,0.0
1430,6249591,casa-de-cello-quinta-da-vegia-solo-franco,13.5
1431,8707774,quinta-do-lagar-novo-garrafeira,0.0
1432,2795324,casa-ferreirinha-douro-vinha-grande-douro-rose,11.5
1433,2378132,dona-berta-vinhas-velhas-rabigato-reserva-branco,14.0
1434,6333037,secret-spot-valpacos-tinto-seco-h25cd0,15.5
1435,78243,campolargo-vinha-da-costa-tinto,0.0
1436,4703874,quinta-do-tamariz-reserva-alvarinho,0.0
1437,1668541,bacalhoa-vinhos-de-portugal-quinta-da-garrida-branco,13.0
1438,1686402,folias-de-baco-olho-no-pe-vinhas-velhas-reserva-tinto,13.5
1439,6003480,roncao-quinta-de-linhares-reserva-avesso-branco,0.0
1440,3803782,girofle-branco,12.0
1441,3982917,sexy-cuvee-explosion-d-amour-grande-reserva,15.0
1442,1701966,casa-do-valle-grande-escolha-branco,13.5
1443,16378,lavradores-de-feitoria-tres-bagos-sauvignon,13.0
1444,5520390,quinta-da-foz-reserva,14.5
1445,1671838,quinta-do-lagar-novo-five-a-branco-estremadura,0.0
1446,1214375,casa-de-mouraz-antonio-lopes-ribeiro-vinho-verde,11.0
1447,5787247,rui-reguinga-terrenus-vinha-da-serra-alentejo,13.5
1448,2314598,lagolva-reserva-arinto-chardonnay,14.0
1449,8453535,bacalhoa-vinhos-de-portugal-touriga-nacional-dao,13.5
1450,1975897,wine-with-spirit-bastardo-tinto,13.0
1451,5180759,calcada-wines-quinta-da-calcada-loureiro-alvarinho,12.5
1452,1227686,caves-vale-do-rodo-reccua-douro-branco,0.0
1453,1221286,perdigao-reserva-encruzado,14.0
1454,1794953,fonte-do-ouro-touriga-nacional,13.5
1455,1975897,wine-with-spirit-bastardo-tinto,13.0
1456,5276779,romana-vini-villa-nogueira-branco,12.5
1457,4743787,mare-et-corvus-branco-colares,0.0
1458,1915718,pessoa-de-vinha-douro-reserva-touriga-nacional,0.0
1459,1253936,lagolva-quinta-lagoalva-de-cima-syrah-touriga-nacional,0.0
1460,3066545,companhia-das-lezirias-tyto-alba-tinto,14.0
1461,2001042,pt-adegamae-touriga-nacional,14.5
1462,2182048,luis-seabra-granito-cru-alvarinho,12.5
1463,4262275,casal-sta-maria-chardonnay,12.5
1464,2828635,calcada-wines-portal-da-calcada-rose,11.5
1465,1518098,aphros-loureiro,11.5
1466,1908026,quinta-do-lagar-novo-reserva-viognier,0.0
1467,6176870,quinta-do-pinto-arinto-estremadura,0.0
1468,6003480,roncao-quinta-de-linhares-reserva-avesso-branco,0.0
1469,3803782,girofle-branco,12.0
1470,3982917,sexy-cuvee-explosion-d-amour-grande-reserva,15.0
1471,1701966,casa-do-valle-grande-escolha-branco,13.5
1472,16378,lavradores-de-feitoria-tres-bagos-sauvignon,13.0
1473,5520390,quinta-da-foz-reserva,14.5
1474,1671838,quinta-do-lagar-novo-five-a-branco-estremadura,0.0
1475,1214375,casa-de-mouraz-antonio-lopes-ribeiro-vinho-verde,11.0
1476,5243470,carm-cm-branco,0.0
